Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A17,A18,A19,A20,A21,A22,A23,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2019,5,London,Y56,London,165034,131258,715458,5,0,4,39,112,.,.,.,106255,12021,8960,58038,21938,2037,4427167,368,610,5716308,638,1103,61308930,1056,2143,70744756,3225,7372,10357304,5085,11573,7701,230,1145,2615,263,6063,0,63977,6974,27603,98554,31473,24040,23263,18081,86372,65160,34627,24597,2781,2147,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,166848,293,495,6975,410199,59,118,164,307079,1872,4005,152,16,515,1369,47,1331,2866620,5566,12216,9753377,7124,13492,441128,9386,15296,11843186,8898,16320
2019,5,South East,Y59,South East,157729,110592,681223,6,2,6,35,91,.,.,.,113472,6288,3942,56809,35337,1504,2731276,434,805,2296828,583,1079,65769951,1158,2254,165557765,4685,11183,8511208,5659,13232,7468,149,892,998,529,5898,556,65443,3849,36712,106004,12538,9509,7870,6069,76294,61496,56572,38467,2464,1686,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,485,145944,301,510,4774,207196,43,74,226,366550,1622,2899,208,13,2312,3087,0,655,6857669,2966,5595,18581460,6019,12238,.,.,.,5526751,8438,17918
2019,5,South West,Y58,South West,108053,83345,513633,6,2,12,31,72,.,.,.,74945,4116,2594,40532,18932,1608,1672739,406,747,1731539,668,1301,69374467,1712,3597,82313586,4348,10304,8362977,5201,11780,4871,460,1533,4129,733,2145,11,39903,3552,26619,70074,9110,7236,5825,4679,54837,46456,26938,20409,2090,1658,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,369,129293,350,558,2373,92057,39,69,134,205572,1534,3146,123,201,862,686,16,1086,4856845,5634,11003,5031067,7334,15125,165586,10349,16953,9285715,8550,18613
2019,5,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,83702,66948,182711,3,2,3,4,34,.,.,.,64106,6012,3995,36295,12629,823,2669096,444,776,3724327,932,2098,56079038,1545,3227,45311984,3588,8861,3578576,4348,9277,5075,1676,758,19,1936,705,23,39775,2940,16316,59031,10892,8694,7386,5958,46419,39117,17088,13148,1013,783,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,282,85012,301,506,3043,113397,37,69,42,64635,1539,2703,34,0,477,663,5,2127,2130612,4467,9113,3265454,4925,9483,38604,7721,13181,15011748,7058,14557
2019,5,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,106085,68446,301886,4,1,6,21,70,.,.,.,71991,7006,4561,42306,11742,1992,3233439,462,841,3345323,733,1320,67085915,1586,3296,63555025,5413,13575,10640194,5341,14250,4460,89,3106,714,20,1245,1180,42178,1978,23375,67531,16176,11680,10453,7680,65942,47845,22823,12791,3716,2135,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,541,143593,265,437,6660,239991,36,64,154,265558,1724,3056,142,38,813,426,36,1291,6974890,8579,20110,4275390,10036,23878,461720,12826,31116,14508977,11239,28425
2019,5,Y59,R1F,ISLE OF WIGHT NHS TRUST,2789,1516,14725,10,1,20,57,124,.,.,.,2023,118,86,863,715,60,81227,688,1284,73838,859,1665,1233704,1430,3024,2960832,4141,9895,426726,7112,16137,145,1,8,20,2,134,0,1225,25,628,1878,195,168,142,123,1026,927,871,753,73,62,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12,4996,416,1009,87,3973,46,80,.,.,.,.,.,2,71,37,0,12,251173,3538,6718,231931,6268,11561,.,.,.,152553,12713,21300
2019,5,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,165034,131258,715458,5,0,4,39,112,.,.,.,106255,12021,8960,58038,21938,2037,4427167,368,610,5716308,638,1103,61308930,1056,2143,70744756,3225,7372,10357304,5085,11573,7701,230,1145,2615,263,6063,0,63977,6974,27603,98554,31473,24040,23263,18081,86372,65160,34627,24597,2781,2147,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,166848,293,495,6975,410199,59,118,164,307079,1872,4005,152,16,515,1369,47,1331,2866620,5566,12216,9753377,7124,13492,441128,9386,15296,11843186,8898,16320
2019,5,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,46367,31341,111505,4,1,6,14,37,.,.,.,34854,2608,1787,19935,7891,409,970386,372,635,796294,446,771,29947249,1502,3154,38972828,4939,12342,1872792,4579,11450,1596,39,232,2928,98,1227,0,20528,3781,8949,33258,4837,3988,3278,2722,26034,22184,11549,7797,669,416,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,52,18857,363,667,1554,42927,28,52,1,1931,1931,1931,1,0,0,1131,0,1231,.,.,.,7669839,6781,13712,.,.,.,12250381,9952,19622
2019,5,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,127228,100285,700370,7,1,21,51,109,.,.,.,100983,9261,6565,51509,21020,4472,3956160,427,719,3852539,587,1016,64395539,1250,2617,73281940,3486,8161,21771029,4868,10107,8741,531,5387,6031,250,2573,0,59403,6445,26394,92242,18905,15461,13271,11003,65077,54930,28897,22426,5636,4803,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5136,171738,33,64,78,119892,1537,3827,60,2273,1408,802,23,646,4903394,3483,7819,2778978,3465,7593,139864,6081,11395,3622478,5608,12578
2019,5,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,68358,41491,351874,8,3,13,45,102,.,.,.,49351,2472,1506,23645,14862,943,1038496,420,765,894354,594,1107,24155524,1022,2022,45701620,3075,7252,4455597,4725,10720,3678,31,171,322,246,3230,0,26309,3084,16280,45673,4873,3748,3008,2325,32022,26050,22019,16788,1547,1090,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,136,45396,334,564,1897,74429,39,81,88,156449,1778,3375,84,6,2118,1276,0,352,5913954,2792,4962,7251443,5683,10404,.,.,.,2997868,8517,16601
2019,5,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,86582,67585,314624,5,1,2,28,83,.,.,.,62098,3698,2350,32301,19760,501,1611553,436,817,1328636,565,1040,40380723,1250,2403,116895313,5916,14186,3628885,7243,17612,3645,117,713,656,281,2534,556,37909,740,19804,58453,7470,5593,4720,3621,43246,34519,33682,20926,844,534,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,337,95552,284,470,2790,128794,46,69,138,210101,1522,2596,124,5,123,1774,0,291,692542,5630,15841,11098086,6256,13572,.,.,.,2376330,8166,19372
2019,5,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,108053,83345,513633,6,2,12,31,72,.,.,.,74945,4116,2594,40532,18932,1608,1672739,406,747,1731539,668,1301,69374467,1712,3597,82313586,4348,10304,8362977,5201,11780,4871,460,1533,4129,733,2145,11,39903,3552,26619,70074,9110,7236,5825,4679,54837,46456,26938,20409,2090,1658,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,369,129293,350,558,2373,92057,39,69,134,205572,1534,3146,123,201,862,686,16,1086,4856845,5634,11003,5031067,7334,15125,165586,10349,16953,9285715,8550,18613
2019,5,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,110157,80524,210382,3,1,3,12,36,.,.,.,90615,5407,3417,42608,32539,1626,2186406,404,711,1572933,460,823,30203242,709,1291,62351839,1916,4189,4262784,2622,6248,2902,30,49,0,235,2588,2316,52240,3326,32147,87713,10128,7483,6261,4681,54050,44816,57122,33867,3907,1707,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,195,52809,271,534,3558,94566,27,50,98,66159,675,1213,96,270,0,3749,0,1514,.,.,.,14236531,3797,9317,.,.,.,9967677,6584,15912
2019,5,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,95258,61996,97037,2,1,1,1,32,.,.,.,68899,5156,3639,38068,12124,2410,2108862,409,716,1863737,512,943,43107315,1132,2310,32188226,2655,6259,7702381,3196,7314,4684,808,1202,4533,354,2320,1721,41554,6345,16316,64215,9768,7836,6796,5554,50784,41782,20355,12918,3537,2539,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3297,97842,30,50,49,69487,1418,3014,40,26,3842,120,21,2448,15481068,4029,8635,520003,4333,8282,146192,6962,11938,17936081,7327,17034
2019,6,Eng,Eng,England,999675,741519,6412167,9,1,27,51,111,.,.,.,703277,57805,39346,377282,165401,15574,24709815,427,749,26015521,661,1221,508590073,1348,2763,682976163,4129,9883,76802162,4931,11253,46176,4037,13788,21368,4551,23800,5385,410196,36893,210012,657101,124206,95743,84437,66291,515722,413812,267015,176960,23634,16567,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2607,821713,315,531,36546,1796196,49,87,849,1458646,1718,3563,773,2473,9959,11171,138,11304,44305979,4449,9329,68486456,6131,13163,1140819,8267,18085,95241287,8425,18344
2019,6,North East and Yorkshire,Y63,North East and Yorkshire,138670,91222,198160,2,1,3,5,40,.,.,.,100287,7660,5296,56212,19149,2669,3035929,396,692,2627670,496,897,73621836,1310,2699,74363449,3883,9571,8805549,3299,7743,6058,709,1540,7366,446,3363,1627,59885,9332,25012,94229,14449,11591,9795,7976,74600,61862,30937,19829,4069,2839,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,32038,445,616,4566,132915,29,52,48,50455,1051,2000,40,19,3924,1177,23,3343,16124714,4109,8840,7699422,6542,12969,109794,4774,12833,25947573,7762,17450
2019,6,North West,Y62,North West,127636,103571,1423103,14,1,53,85,141,.,.,.,96953,9072,6365,50114,20470,4117,4001550,441,743,3885102,610,1044,66573510,1328,2828,79252829,3872,9135,21045465,5112,10723,7503,449,4715,5953,259,2080,0,56738,6158,26554,89450,18763,15241,13051,10778,63299,53423,28319,21824,5216,4421,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4947,196493,40,85,64,117143,1830,4041,53,1969,1435,770,23,647,5451137,3799,8129,2751071,3573,8061,185636,8071,14624,3970273,6136,13615
2019,6,Midlands,Y60,Midlands,196717,149486,520713,3,1,6,13,47,.,.,.,150766,11241,7414,78008,43110,1937,4865332,433,773,5537943,747,1575,92971152,1192,2362,135776369,3150,7412,7818251,4036,9105,8438,1910,767,13,2457,3304,2117,89232,6099,46997,142328,20717,15964,13697,10745,99603,82933,73988,44909,4005,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,483,142506,295,513,6246,204771,33,64,151,146183,968,1965,140,248,383,4057,3,3342,1988595,5192,10305,20960411,5166,12677,9535,3178,3611,26435612,7910,17604
2019,6,East of England,Y61,East of England,105060,68672,592392,9,1,25,53,114,.,.,.,69449,6961,4562,40798,11184,1864,3328397,478,865,3397917,745,1351,66762334,1636,3380,64819642,5796,14901,10358840,5557,14829,4312,95,3113,780,26,1078,1020,40512,1874,22751,65137,16002,11414,10379,7587,63777,45978,21607,12138,3366,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,527,159943,303,515,6602,268898,41,76,140,262402,1874,3705,129,43,749,460,39,1146,6679620,8918,20976,4167185,9059,20490,410084,10515,26458,12565723,10965,25986
2019,6,London,Y56,London,169693,135923,2040745,15,0,56,101,207,.,.,.,103371,12511,9283,56879,19811,2151,4982812,398,659,6616329,713,1217,73352507,1290,2679,78124050,3943,9494,12197634,5671,12829,7681,230,1274,2331,206,5971,0,61777,6439,27474,95690,32619,25089,24074,18811,86084,64127,32134,22443,2880,2253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,620,187104,302,528,7121,507131,71,150,126,346114,2747,6697,119,17,542,1292,35,1227,3364747,6208,11592,9367662,7251,13969,315642,9018,16848,11635150,9483,17184
2019,6,South East,Y59,South East,155501,109852,969051,9,2,22,54,124,.,.,.,109827,6091,3768,55759,33627,1392,2706682,444,818,2220351,589,1109,65468816,1174,2298,166469556,4950,11565,7866574,5651,12891,7428,137,896,1079,494,5901,608,63502,3608,35289,102399,12008,8971,7411,5650,74617,60048,54039,36281,2132,1532,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,518,155311,300,487,4616,388306,84,81,191,320090,1676,3052,177,1,2177,2754,0,598,6367348,2925,5470,18613728,6759,13617,.,.,.,5338833,8928,19052
2019,6,South West,Y58,South West,106398,82793,668003,8,2,22,42,91,.,.,.,72624,4269,2658,39512,18050,1444,1789113,419,774,1730209,651,1247,69839918,1768,3707,84170268,4663,11149,8709849,6032,13589,4756,507,1483,3846,663,2103,13,38550,3383,25935,67868,9648,7473,6030,4744,53742,45441,25991,19536,1966,1541,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,387,144811,374,621,2448,97682,40,71,129,216259,1676,3318,115,176,749,661,15,1001,4329818,5781,11625,4926977,7454,13874,110128,7342,15459,9348123,9339,19105
2019,6,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,84022,66933,214027,3,2,4,4,48,.,.,.,62329,5972,4034,35277,12144,653,2718670,455,823,3952686,980,2192,59741204,1693,3482,53203130,4381,11074,3128215,4791,10321,5313,1843,704,13,2149,617,27,38376,2785,15855,57016,10913,8710,7534,6104,45477,37976,16632,12579,813,645,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,285,84918,298,511,2814,108245,38,74,30,42981,1433,2779,27,0,383,534,3,2051,1988595,5192,10305,2689127,5036,10352,9535,3178,3611,13860865,6758,14015
2019,6,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,105060,68672,592392,9,1,25,53,114,.,.,.,69449,6961,4562,40798,11184,1864,3328397,478,865,3397917,745,1351,66762334,1636,3380,64819642,5796,14901,10358840,5557,14829,4312,95,3113,780,26,1078,1020,40512,1874,22751,65137,16002,11414,10379,7587,63777,45978,21607,12138,3366,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,527,159943,303,515,6602,268898,41,76,140,262402,1874,3705,129,43,749,460,39,1146,6679620,8918,20976,4167185,9059,20490,410084,10515,26458,12565723,10965,25986
2019,6,Y59,R1F,ISLE OF WIGHT NHS TRUST,2753,1568,15092,10,1,16,51,181,.,.,.,2011,96,65,838,728,83,59551,620,1233,43658,672,1234,1061684,1267,2662,2782910,3823,9068,413781,4985,14521,150,1,12,9,4,133,0,1196,32,633,1861,151,126,100,84,964,890,887,761,91,85,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7,2907,415,684,84,4516,54,99,.,.,.,.,.,0,66,32,0,18,243480,3689,6477,243801,7619,13390,.,.,.,102507,5695,14663
2019,6,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,169693,135923,2040745,15,0,56,101,207,.,.,.,103371,12511,9283,56879,19811,2151,4982812,398,659,6616329,713,1217,73352507,1290,2679,78124050,3943,9494,12197634,5671,12829,7681,230,1274,2331,206,5971,0,61777,6439,27474,95690,32619,25089,24074,18811,86084,64127,32134,22443,2880,2253,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,620,187104,302,528,7121,507131,71,150,126,346114,2747,6697,119,17,542,1292,35,1227,3364747,6208,11592,9367662,7251,13969,315642,9018,16848,11635150,9483,17184
2019,6,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,45854,31042,109156,4,1,7,13,33,.,.,.,33295,2483,1725,19267,7514,363,918751,370,642,785613,455,785,31462109,1633,3430,42340020,5635,14041,1735227,4780,11315,1474,50,249,2703,77,1098,0,19430,3605,8786,31821,4554,3747,3128,2615,24947,21289,10743,7373,600,353,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,32038,445,616,1495,41074,27,53,.,.,.,.,.,0,0,1038,0,1103,.,.,.,7078077,6819,13494,.,.,.,10862252,9848,20345
2019,6,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,127636,103571,1423103,14,1,53,85,141,.,.,.,96953,9072,6365,50114,20470,4117,4001550,441,743,3885102,610,1044,66573510,1328,2828,79252829,3872,9135,21045465,5112,10723,7503,449,4715,5953,259,2080,0,56738,6158,26554,89450,18763,15241,13051,10778,63299,53423,28319,21824,5216,4421,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4947,196493,40,85,64,117143,1830,4041,53,1969,1435,770,23,647,5451137,3799,8129,2751071,3573,8061,185636,8071,14624,3970273,6136,13615
2019,6,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,67236,40770,474455,12,3,31,68,139,.,.,.,48187,2427,1481,23124,14720,849,1042063,429,781,850052,574,1076,23399287,1012,2046,43199326,2935,6877,3630918,4277,9145,3548,20,204,346,225,3099,0,25874,2885,15880,44639,4556,3511,2791,2187,30880,25233,21649,16545,1309,964,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,171,52632,308,466,1865,79550,43,90,82,163419,1993,3806,79,1,2016,1175,0,327,5505395,2731,4989,6010484,5115,9395,.,.,.,2597766,7944,16176
2019,6,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,85512,67514,479504,7,1,16,46,113,.,.,.,59629,3568,2222,31797,18179,460,1605068,450,832,1326641,597,1127,41007845,1290,2471,120487320,6628,15461,3821875,8308,19511,3730,116,680,724,265,2669,608,36432,691,18776,55899,7301,5334,4520,3379,42773,33925,31503,18975,732,483,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,340,99772,293,493,2667,304240,114,74,109,156671,1437,2485,98,0,95,1547,0,253,618473,6510,14985,12359443,7989,16828,.,.,.,2638560,10429,23081
2019,6,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,106398,82793,668003,8,2,22,42,91,.,.,.,72624,4269,2658,39512,18050,1444,1789113,419,774,1730209,651,1247,69839918,1768,3707,84170268,4663,11149,8709849,6032,13589,4756,507,1483,3846,663,2103,13,38550,3383,25935,67868,9648,7473,6030,4744,53742,45441,25991,19536,1966,1541,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,387,144811,374,621,2448,97682,40,71,129,216259,1676,3318,115,176,749,661,15,1001,4329818,5781,11625,4926977,7454,13874,110128,7342,15459,9348123,9339,19105
2019,6,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,112695,82553,306686,4,1,8,20,46,.,.,.,88437,5269,3380,42731,30966,1284,2146662,407,716,1585257,469,838,33229948,778,1437,82573239,2667,5976,4690036,3653,8486,3125,67,63,0,308,2687,2090,50856,3314,31142,85312,9804,7254,6163,4641,54126,44957,57356,32330,3192,1343,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,198,57588,291,515,3432,96526,28,56,121,103202,853,1763,113,248,0,3523,0,1291,.,.,.,18271284,5186,13029,.,.,.,12574747,9740,23307
2019,6,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,92816,60180,89004,1,1,1,1,44,.,.,.,66992,5177,3571,36945,11635,2306,2117178,409,716,1842057,516,951,42159727,1141,2318,32023429,2752,6685,7070322,3066,7181,4584,659,1291,4663,369,2265,1627,40455,5727,16226,62408,9895,7844,6667,5361,49653,40573,20194,12456,3469,2486,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3071,91841,30,52,48,50455,1051,2000,40,19,3924,139,23,2240,16124714,4109,8840,621345,4470,9050,109794,4774,12833,15085321,6735,16025
2019,7,Eng,Eng,England,1063085,799052,7975910,10,1,34,59,118,.,.,.,736659,61787,41596,394780,173504,16166,26802436,434,763,27854642,670,1272,552466411,1399,2880,746883325,4305,10291,83302167,5153,12023,48633,4371,13857,21646,4963,25442,5971,423931,39308,224787,688026,130983,101466,88367,69555,541964,432588,280139,185713,25015,17216,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2711,879163,324,544,39127,1767017,45,90,988,1702361,1723,3579,892,2587,8528,12404,126,12013,41402518,4855,10428,76568754,6173,13562,1065842,8459,18012,107921447,8984,19433
2019,7,North East and Yorkshire,Y63,North East and Yorkshire,149408,101238,350263,3,1,4,13,55,.,.,.,106701,8229,5385,59750,20308,2991,3351845,407,710,2650435,492,918,80892673,1354,2801,81761739,4026,9694,9349529,3126,6916,6401,649,1441,7311,495,3816,1994,62119,9751,28430,100300,15385,12488,9816,8049,79079,65819,32310,21026,4383,3145,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,26629,423,681,5109,150311,29,52,57,65007,1140,2655,49,30,4140,1290,25,3436,16990552,4104,8487,8865530,6873,13315,169588,6784,10355,28837187,8393,18523
2019,7,North West,Y62,North West,133978,111732,1328299,12,1,46,76,126,.,.,.,99970,10093,7129,50763,21563,4174,4480295,444,753,4458881,625,1067,71626987,1411,3004,92828586,4305,10144,23029583,5517,11936,7565,423,4693,6302,259,2190,0,58359,6197,27849,92405,20698,16842,14535,11987,64805,54107,29958,22907,5209,4470,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5321,204296,38,82,69,126043,1827,3930,55,2060,1502,872,18,546,5981692,3982,8835,3399960,3899,8787,110852,6158,14146,3817740,6992,15205
2019,7,Midlands,Y60,Midlands,211199,162922,596868,4,1,8,14,44,.,.,.,157269,11912,7896,81902,43790,2006,5223689,439,775,6246406,791,1784,107972629,1318,2639,154755453,3534,8768,9130120,4551,10934,9353,2242,656,7,2751,3704,2282,90641,8107,49168,147916,21698,16773,14566,11421,106580,87275,76488,45657,4606,2036,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,497,143077,288,484,6726,222747,33,62,165,185429,1124,2511,152,236,408,3874,1,3788,2128448,5217,10178,21420048,5529,13728,13907,13907,13907,30922014,8163,17634
2019,7,East of England,Y61,East of England,115109,75882,868296,11,1,40,69,122,.,.,.,72830,7723,5063,43339,11273,1867,3853194,499,917,3954214,781,1435,79465339,1834,3831,79466304,7049,17695,12657071,6779,18452,4661,110,3333,724,18,1200,1042,42219,1751,24199,68169,17559,12547,11506,8405,68724,48704,22290,12255,3460,2040,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,570,185279,325,565,7340,318408,43,83,163,342779,2103,4707,144,51,681,406,32,1050,6217810,9130,21762,4057485,9994,25432,390056,12189,32376,13606605,12959,32891
2019,7,London,Y56,London,179181,144848,2704971,19,0,72,124,240,.,.,.,108482,12560,9188,59730,21196,2164,4958652,395,656,6330320,689,1202,75434305,1263,2624,84398854,3982,9595,12509719,5781,13142,8147,203,1213,2676,245,6486,0,64344,6547,29444,100335,32237,24874,23491,18427,89267,66876,33782,23912,2965,2276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,607,194972,321,531,7105,524645,74,167,160,371412,2321,4481,145,11,552,1422,37,1336,3335232,6042,13035,11117970,7819,15476,278954,7539,13295,13476617,10087,17297
