Year,Month,Region,Org Code,Org Name,A0,A1,A2,A3,A4,A114,A5,A6,A111,A112,A113,A7,A8,A9,A10,A11,A12,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A17,A18,A19,A20,A21,A22,A23,A53,A54,A55,A56,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A74,A82,A83,A84,A78,A94,A95,A96,A115,A116,A117,A118,A75,A85,A86,A87,A79,A97,A98,A99,A119,A120,A121,A122,A76,A88,A89,A90,A80,A100,A101,A102,A77,A91,A92,A93,A81,A103,A104,A105,A49,A50,A51,A52,A13,A14,A15,A16,A106,A107,A108,A109,A110,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73
2019,10,East of England,Y61,East of England,111345,72231,684130,9,1,30,58,114,326,161,2281,73954,7793,5168,43811,10711,2027,3812670,489,901,3753681,726,1323,77334835,1765,3606,67666725,6317,16002,12369399,6102,15330,4725,88,3475,882,28,1134,1105,43044,2178,24007,69229,17690,12440,11546,8248,69921,48972,23199,12201,3802,2173,27,16894,626,1280,0,0,0,0,7766,3795776,489,900,2870,5218139,1818,3588,6,15766,2628,5960,40935,72100930,1761,3606,409,3221348,7876,18660,150,1114475,7430,19330,1741,22500316,12924,29984,145,1762378,12154,30281,638,176776,277,465,7367,298720,41,76,158,325484,2060,4230,132,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,London,Y56,London,169294,135928,3691655,27,0,107,168,269,363,0,1344,106785,9487,6926,61277,21981,2014,4016120,423,708,4767512,688,1177,70372045,1148,2316,80740454,3673,8711,9392412,4664,10571,7247,175,733,2467,202,6137,0,62764,6896,29878,99538,25099,19346,18063,14188,91796,68859,35598,24694,2692,2128,47,27153,578,1035,15,9317,621,1067,9425,3979650,422,706,3712,4210349,1134,2209,1061,1101068,1038,2267,56504,65060628,1151,2326,1533,8542352,5572,10487,319,1575287,4938,12289,1405,11502995,8187,15247,109,1095170,10047,19169,607,187815,309,524,4786,423233,88,202,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,South East,Y59,South East,165140,115169,846465,7,2,14,45,104,502,74,1,117728,6683,4308,61492,34267,1241,3063245,458,847,2485465,577,1094,73418832,1194,2348,170413841,4973,11688,8007365,6452,14962,7970,169,1017,1144,618,6166,657,68340,4323,37095,109758,13017,9800,8282,6363,81059,65360,55515,36699,1979,1362,231,151741,657,1185,160,85259,533,1064,6292,2826245,449,825,6095,7242946,1188,2267,1680,1879908,1119,2351,53717,64295978,1197,2356,3857,21954848,5692,11922,1395,8573572,6146,13006,1481,17184990,11604,23203,232,2388658,10296,21338,613,184284,301,501,4798,219770,46,77,227,392910,1731,3122,211,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,South West,Y58,South West,108163,84452,856026,10,3,32,54,100,167,59,2103,76314,4861,3021,42243,18173,1393,2049173,422,768,1891553,626,1170,71847156,1701,3546,80289140,4418,10370,6645509,4771,11508,4233,323,1536,3750,396,1978,6,41003,3591,27487,72081,10991,8470,6932,5376,57158,48134,26313,19754,1898,1486,48,25826,538,956,61,29389,482,930,4752,1993958,420,765,2510,4418711,1760,3410,966,1592896,1649,3420,38767,65835549,1698,3566,1986,9135487,4600,9990,376,1509111,4014,9589,916,6961548,7600,16637,62,343018,5533,13577,427,173773,407,654,2735,104772,38,72,146,233218,1597,3291,132,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,92655,78605,164054,2,2,2,3,37,343,2315,0,65415,6829,4784,38478,10966,671,3173329,465,843,4888321,1022,2417,75548402,1963,4047,65676169,5989,14904,4379533,6527,14806,5218,1601,654,15,2264,699,52,41247,3030,15920,60197,12166,9669,8793,7046,50332,40744,16208,11859,872,653,0,0,.,.,23,10891,474,900,6806,3162438,465,842,382,887733,2324,4649,599,1147188,1915,4322,37497,73513481,1961,4034,10,38784,3878,8598,449,2691826,5995,14114,2347,15259539,6502,13714,256,2293477,8959,16964,278,87580,315,514,4468,182000,41,72,27,59923,2219,3924,21,1929,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,111345,72231,684130,9,1,30,58,114,326,161,2281,73954,7793,5168,43811,10711,2027,3812670,489,901,3753681,726,1323,77334835,1765,3606,67666725,6317,16002,12369399,6102,15330,4725,88,3475,882,28,1134,1105,43044,2178,24007,69229,17690,12440,11546,8248,69921,48972,23199,12201,3802,2173,27,16894,626,1280,0,0,.,.,7766,3795776,489,900,2870,5218139,1818,3588,6,15766,2628,5960,40935,72100930,1761,3606,409,3221348,7876,18660,150,1114475,7430,19330,1741,22500316,12924,29984,145,1762378,12154,30281,638,176776,277,465,7367,298720,41,76,158,325484,2060,4230,132,161,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y59,R1F,ISLE OF WIGHT NHS TRUST,2667,1432,12470,9,1,9,34,113,16,1,0,2037,102,71,894,705,54,56396,553,971,52874,745,1450,1332302,1490,3273,2897244,4110,9624,340121,6299,14998,161,0,10,19,3,148,0,1250,22,604,1876,134,123,92,86,1034,940,837,733,68,58,1,341,341,341,0,0,0,0,101,56055,555,971,82,110569,1348,3212,1,160,160,160,811,1221573,1506,3282,88,506663,5758,11482,8,33039,4130,5310,13,124247,9557,18638,17,40064,2357,6338,8,1946,243,381,79,2985,38,77,0,0,.,.,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,169294,135928,3691655,27,0,107,168,269,363,0,1344,106785,9487,6926,61277,21981,2014,4016120,423,708,4767512,688,1177,70372045,1148,2316,80740454,3673,8711,9392412,4664,10571,7247,175,733,2467,202,6137,0,62764,6896,29878,99538,25099,19346,18063,14188,91796,68859,35598,24694,2692,2128,47,27153,578,1035,15,9317,621,1067,9425,3979650,422,706,3712,4210349,1134,2209,1061,1101068,1038,2267,56504,65060628,1151,2326,1533,8542352,5572,10487,319,1575287,4938,12289,1405,11502995,8187,15247,109,1095170,10047,19169,607,187815,309,524,4786,423233,88,202,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,50289,34551,187305,5,1,13,22,44,227,2466,10,35918,2971,2007,20975,6549,400,1188121,400,685,959159,478,834,40624437,1937,3970,42958095,6559,16110,1948917,4872,11818,1963,59,333,3008,138,1433,0,20966,3742,9247,33955,5452,4452,3644,3031,26184,22299,10004,6848,621,386,96,46710,487,812,72,29962,416,774,2803,1111449,397,682,3070,6147321,2002,3977,627,1212861,1934,4023,17278,33264255,1925,3967,1260,8519568,6762,13365,529,4326188,8178,17094,1036,9890565,9547,19019,193,2074577,10749,23773,70,30227,432,662,1622,46873,29,58,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,134676,120721,1120257,9,1,32,64,120,170,14706,581,98904,10615,7646,52552,17951,2854,4782888,451,763,4761058,623,1075,82891800,1577,3355,96158188,5357,12783,15646877,5482,12187,7249,685,4392,906,302,1870,130,59161,5631,26863,91655,21585,17759,15481,12870,67999,55893,25906,19193,3669,3071,47,27716,590,895,41,26179,639,1312,10527,4728993,449,761,4690,8191494,1747,3527,1975,3532634,1789,3779,45887,71167672,1551,3320,3021,16006917,5299,11439,1826,9724570,5326,12328,1334,10780890,8082,16768,921,9314179,10113,21702,.,.,.,.,5338,197947,37,72,84,104501,1244,3015,71,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,73087,44436,425964,10,3,19,54,117,242,1,0,51284,2745,1737,25436,15136,800,1229504,448,800,1005331,579,1100,29694050,1167,2407,57166038,3777,9005,4342267,5428,12498,4049,31,225,368,302,3491,0,27308,3581,16346,47235,5098,3895,3226,2500,33285,27202,22234,16672,1238,905,50,32634,653,1387,57,29253,513,1099,2638,1167617,443,792,2871,3317087,1155,2278,557,562361,1010,2334,22008,25814602,1173,2421,2545,11135924,4376,8906,779,2749985,3530,7558,352,3305805,9391,18638,49,515393,10518,17966,203,61524,303,507,2087,81198,39,85,89,204225,2295,4495,79,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,89386,69301,408031,6,1,11,39,96,244,72,1,64407,3836,2500,35162,18426,387,1777345,463,877,1427260,571,1079,42392480,1206,2281,110350559,5989,13971,3324977,8592,20052,3760,138,782,757,313,2527,657,39782,720,20145,60647,7785,5782,4964,3777,46740,37218,32444,19294,673,399,180,118766,660,1133,103,56006,544,1044,3553,1602573,451,845,3142,3815290,1214,2232,1122,1317387,1174,2362,30898,37259803,1206,2286,1224,10312261,8425,18224,608,5790548,9524,20088,1116,13754938,12325,24696,166,1833201,11043,23870,402,120814,301,500,2632,135587,52,71,138,188685,1367,2237,132,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,108163,84452,856026,10,3,32,54,100,167,59,2103,76314,4861,3021,42243,18173,1393,2049173,422,768,1891553,626,1170,71847156,1701,3546,80289140,4418,10370,6645509,4771,11508,4233,323,1536,3750,396,1978,6,41003,3591,27487,72081,10991,8470,6932,5376,57158,48134,26313,19754,1898,1486,48,25826,538,956,61,29389,482,930,4752,1993958,420,765,2510,4418711,1760,3410,966,1592896,1649,3420,38767,65835549,1698,3566,1986,9135487,4600,9990,376,1509111,4014,9589,916,6961548,7600,16637,62,343018,5533,13577,427,173773,407,654,2735,104772,38,72,146,233218,1597,3291,132,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,120938,88353,313867,4,1,7,19,44,244,0,75,93882,6076,3917,47214,30467,1304,2562687,422,733,1916600,489,882,39132355,829,1521,98796101,3243,7303,5929461,4547,10729,3526,70,53,0,358,3045,2272,51643,6205,32508,90356,11412,8437,7187,5406,60930,49548,60058,31726,3643,1355,136,69263,509,887,104,41763,402,714,5836,2451661,420,730,5845,4803722,822,1516,1178,969339,823,1633,40191,33359294,830,1519,3021,16792105,5558,13497,614,3029977,4935,12617,1086,10429303,9603,22838,225,2240587,9958,24604,267,72425,271,469,3756,100439,27,51,120,108761,906,1509,112,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,10,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,100732,66636,276295,4,1,1,24,77,255,405,1796,71559,6251,4435,40789,11688,633,2743826,439,751,2381928,537,974,53419524,1310,2711,37504669,3209,7794,2637329,4166,9655,4708,588,1483,4632,315,2322,1968,42519,6700,17632,66851,11718,9237,8032,6457,54933,44189,20703,12432,1028,799,239,114656,480,929,44,17473,397,751,5968,2611697,438,746,3778,5225185,1383,2831,617,778269,1261,3107,36394,47416070,1303,2693,1899,7455431,3926,8130,1299,4218285,3247,7003,1372,7604451,5543,12500,1095,4792032,4376,10272,.,.,.,.,3894,130222,33,58,63,70788,1124,2249,51,29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Eng,Eng,England,1074899,803518,6722778,8,1,25,49,106,2997,21442,8468,743824,63215,43138,417280,154394,12459,28348545,448,791,28649292,664,1244,651976586,1562,3225,776320755,5028,12003,72320611,5805,13644,49605,4169,15414,17793,4866,25156,6887,430684,41239,222296,694219,133262,102574,90239,70617,576708,454295,263808,170341,19576,13285,898,483193,538,907,474,244792,516,992,61843,27620560,447,788,34760,53033665,1526,3015,8800,13747751,1562,3450,373720,585195170,1566,3241,16549,95307438,5759,12140,6570,39456456,6006,13890,12538,114691661,9148,19554,3124,26603035,8516,19826,3038,916726,302,516,39237,1701231,43,83,747,1261098,1688,3389,650,2050,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,North East and Yorkshire,Y63,North East and Yorkshire,154469,94925,722182,8,1,17,39,109,509,2699,1622,108278,9014,6349,63273,17207,782,3965007,440,755,3342434,526,941,106161629,1678,3467,83528509,4854,11828,3970686,5078,11608,7472,792,2164,8433,490,4026,2087,63427,9949,27430,100806,17226,13683,11790,9474,83914,69064,29717,21816,1259,822,364,183406,504,847,124,62412,503,881,8526,3719189,436,748,7854,13961072,1778,3551,1418,2425375,1710,3632,54001,89775182,1662,3449,2983,15958764,5350,10702,1726,9615691,5571,12169,2791,20506023,7347,16055,1323,8475768,6406,16224,79,39368,498,847,5491,214348,39,73,47,76276,1623,3238,35,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,North West,Y62,North West,140609,126698,1583850,13,1,49,78,127,218,16308,670,99489,10787,7695,53795,15922,3438,4822559,447,758,4896063,636,1099,99145985,1843,4034,106222341,6671,15977,19156002,5572,12578,8101,600,5232,805,412,1857,175,58996,5361,27031,91388,22438,18313,15848,13152,70877,57047,23153,16990,4463,3734,61,31600,518,958,41,18036,440,769,10685,4772923,447,757,4812,9982628,2075,4267,2000,4155253,2078,4882,46983,85008104,1809,3984,2872,16602439,5781,12149,1701,11120847,6538,15704,1334,11128223,8342,17444,869,9488257,10919,24869,.,.,.,.,5280,214880,41,86,73,123811,1696,3512,59,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Midlands,Y60,Midlands,217128,169084,673568,4,1,8,20,54,713,2168,46,160226,13839,9181,87780,39521,1788,6322059,457,812,7254869,790,1689,127626791,1454,2932,171627923,4343,10178,9792669,5477,12728,9042,1971,728,15,2681,3662,2245,93325,9019,48840,151184,25233,19204,16765,12942,114617,92399,74700,41661,3884,1798,163,79070,485,766,109,50948,467,822,13567,6192041,456,812,6450,6227782,966,1799,1764,2359761,1338,2991,79566,119039248,1496,3020,3070,17852686,5815,13483,994,6026576,6063,15279,3293,25527523,7752,16430,393,3324043,8458,19503,563,151824,270,472,8361,289056,35,65,130,142363,1095,2134,116,1876,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,East of England,Y61,East of England,111664,71643,675844,9,1,31,56,109,372,107,2086,73865,7929,5229,44257,10386,1920,3994663,504,927,3964865,758,1359,84040343,1899,3847,72534232,6984,17787,13239538,6896,17627,5004,124,3763,879,26,1091,1153,42325,2156,24380,68861,17984,12656,11756,8399,70778,49390,22006,11799,3491,2051,16,8811,551,872,0,0,.,.,7913,3985852,504,927,2952,5854048,1983,3826,10,15044,1504,2150,41295,78171251,1893,3851,407,3219670,7911,19946,121,967072,7992,20122,1538,20854861,13560,33324,110,1239672,11270,26977,574,157948,275,468,7442,306448,41,77,156,323406,2073,4131,126,107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,London,Y56,London,176404,142095,1566562,11,0,37,80,174,432,0,1402,107529,9868,7209,63116,20236,1830,4002105,406,674,4840752,671,1159,84469805,1338,2790,89130131,4405,10665,10896115,5954,13731,7694,193,959,2804,209,6333,0,63229,6942,29664,99835,26017,20210,18728,14837,95589,71470,33232,22878,2452,1944,35,17516,500,744,22,14687,668,1431,9811,3969902,405,673,4139,5356495,1294,2612,1074,1360931,1267,2817,57903,77752379,1343,2807,1559,10815314,6937,13787,320,2209849,6906,16350,1317,13922916,10572,18810,129,1456442,11290,22313,728,220242,303,518,4874,359698,74,155,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,South East,Y59,South East,165209,113797,530169,5,2,3,16,77,576,93,124,118356,7006,4495,62228,33973,1315,3189443,455,856,2541387,565,1086,75201184,1208,2375,172392721,5074,11661,7552770,5744,13165,8087,170,1035,1491,606,6276,1217,68618,4252,37399,110269,13589,10251,8622,6574,82989,66408,55938,36612,2113,1462,218,141238,648,1122,144,78860,548,1176,6644,2969345,447,839,6049,7067862,1168,2240,1614,1908576,1183,2442,54565,66224746,1214,2386,3715,21112103,5683,11659,1332,7812874,5866,12599,1386,15776131,11382,22927,243,2151622,8854,18247,654,194140,297,528,5008,207462,41,66,212,367479,1733,3330,198,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,South West,Y58,South West,109416,85276,970603,11,3,38,58,98,177,67,2518,76081,4772,2980,42831,17149,1386,2052709,430,795,1808922,607,1132,75330849,1759,3689,80884898,4717,11444,7712831,5565,13439,4205,319,1533,3366,442,1911,10,40764,3560,27552,71876,10775,8257,6730,5239,57944,48517,25062,18585,1914,1474,41,21552,526,925,34,19849,584,1148,4697,2011308,428,790,2504,4583778,1831,3638,920,1522811,1655,3462,39407,69224260,1757,3700,1943,9746462,5016,10174,376,1703547,4531,10383,879,6975984,7936,17274,57,467231,8197,16072,440,153204,348,556,2781,109339,39,73,129,227763,1766,3841,116,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,95089,80162,290631,4,2,3,16,61,442,2168,0,66261,7502,5160,39538,10012,672,3625513,483,877,5302141,1028,2345,85585337,2165,4525,65555697,6548,15972,4458465,6635,14098,5553,1886,669,15,2295,703,37,40934,3231,16543,60708,13384,10514,9431,7447,52093,41657,14911,10798,844,627,0,0,.,.,9,6158,684,1118,7493,3619355,483,876,417,1093319,2622,4931,700,1464512,2092,4794,38421,83027506,2161,4510,6,29404,4901,8595,402,2820048,7015,17032,2191,14195457,6479,13306,202,1708014,8456,18386,326,91435,280,480,4525,184607,41,75,30,60065,2002,4212,24,1876,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,111664,71643,675844,9,1,31,56,109,372,107,2086,73865,7929,5229,44257,10386,1920,3994663,504,927,3964865,758,1359,84040343,1899,3847,72534232,6984,17787,13239538,6896,17627,5004,124,3763,879,26,1091,1153,42325,2156,24380,68861,17984,12656,11756,8399,70778,49390,22006,11799,3491,2051,16,8811,551,872,0,0,.,.,7913,3985852,504,927,2952,5854048,1983,3826,10,15044,1504,2150,41295,78171251,1893,3851,407,3219670,7911,19946,121,967072,7992,20122,1538,20854861,13560,33324,110,1239672,11270,26977,574,157948,275,468,7442,306448,41,77,156,323406,2073,4131,126,107,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y59,R1F,ISLE OF WIGHT NHS TRUST,2561,1311,8956,7,1,4,27,106,13,0,3,2003,102,69,941,626,61,59639,585,1066,49806,722,1350,1302351,1384,3125,2495802,3987,9566,323979,5311,15380,146,0,16,17,4,126,3,1250,22,585,1857,150,128,97,84,1077,982,772,654,74,63,3,1528,509,656,0,0,.,.,99,58111,587,1071,100,154322,1543,3155,2,3037,1519,2715,839,1144992,1365,3106,93,448264,4820,9479,7,27945,3992,8467,11,122837,11167,21968,19,12494,658,1430,11,2782,253,390,77,3145,41,85,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,176404,142095,1566562,11,0,37,80,174,432,0,1402,107529,9868,7209,63116,20236,1830,4002105,406,674,4840752,671,1159,84469805,1338,2790,89130131,4405,10665,10896115,5954,13731,7694,193,959,2804,209,6333,0,63229,6942,29664,99835,26017,20210,18728,14837,95589,71470,33232,22878,2452,1944,35,17516,500,744,22,14687,668,1431,9811,3969902,405,673,4139,5356495,1294,2612,1074,1360931,1267,2817,57903,77752379,1343,2807,1559,10815314,6937,13787,320,2209849,6906,16350,1317,13922916,10572,18810,129,1456442,11290,22313,728,220242,303,518,4874,359698,74,155,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,52466,36353,303250,8,1,19,30,79,246,2282,13,35866,3164,2156,21658,6025,357,1336477,422,734,1065318,494,858,48311611,2231,4479,45586604,7566,18303,2144456,6007,14132,2140,57,345,2652,114,1624,0,20791,3408,9527,33726,5866,4676,3900,3152,27605,23202,9080,9427,553,334,115,61670,536,921,82,42094,513,843,2967,1232713,415,720,3076,7369805,2396,4689,614,1377457,2243,4599,17968,39564349,2202,4433,1031,8393178,8141,15652,471,4615120,9799,20926,839,9183499,10946,21683,137,1733945,12657,33047,79,39368,498,847,1759,74232,42,91,0,0,.,.,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,140609,126698,1583850,13,1,49,78,127,218,16308,670,99489,10787,7695,53795,15922,3438,4822559,447,758,4896063,636,1099,99145985,1843,4034,106222341,6671,15977,19156002,5572,12578,8101,600,5232,805,412,1857,175,58996,5361,27031,91388,22438,18313,15848,13152,70877,57047,23153,16990,4463,3734,61,31600,518,958,41,18036,440,769,10685,4772923,447,757,4812,9982628,2075,4267,2000,4155253,2078,4882,46983,85008104,1809,3984,2872,16602439,5781,12149,1701,11120847,6538,15704,1334,11128223,8342,17444,869,9488257,10919,24869,.,.,.,.,5280,214880,41,86,73,123811,1696,3512,59,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,72550,43049,285665,7,3,5,26,88,297,9,120,51733,2811,1756,25681,15517,890,1251460,445,814,980293,558,1071,29248935,1139,2330,54525606,3514,8367,4418351,4964,11371,3941,25,209,395,315,3392,308,27263,3582,16947,47792,5072,3947,3138,2466,34151,27687,23112,17297,1401,1020,55,33157,603,1131,44,15843,360,661,2712,1202460,443,812,2866,3254748,1136,2241,567,587706,1037,2178,22248,25406481,1142,2344,2408,10495494,4359,8949,762,2761062,3623,7921,291,2804006,9636,18126,57,417667,7327,17200,195,59292,304,530,2075,72127,35,71,85,207257,2438,4880,75,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,90098,69437,235548,3,1,1,10,70,266,84,1,64620,4093,2670,35606,17830,364,1878344,459,879,1511288,566,1089,44649898,1254,2388,115371313,6471,14602,2810440,7721,17180,4000,145,810,1079,287,2758,906,40105,648,19867,60620,8367,6176,5387,4024,47761,37739,32054,18661,638,379,160,106553,666,1127,100,63017,630,1402,3833,1708774,446,852,3083,3658792,1187,2210,1045,1317833,1261,2585,31478,39673273,1260,2397,1214,10168345,8376,17202,563,5023867,8923,18983,1084,12849288,11854,24226,167,1721461,10308,20517,448,132066,295,530,2856,132190,46,62,127,160222,1262,2292,123,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,109416,85276,970603,11,3,38,58,98,177,67,2518,76081,4772,2980,42831,17149,1386,2052709,430,795,1808922,607,1132,75330849,1759,3689,80884898,4717,11444,7712831,5565,13439,4205,319,1533,3366,442,1911,10,40764,3560,27552,71876,10775,8257,6730,5239,57944,48517,25062,18585,1914,1474,41,21552,526,925,34,19849,584,1148,4697,2011308,428,790,2504,4583778,1831,3638,920,1522811,1655,3462,39407,69224260,1757,3700,1943,9746462,5016,10174,376,1703547,4531,10383,879,6975984,7936,17274,57,467231,8197,16072,440,153204,348,556,2781,109339,39,73,129,227763,1766,3841,116,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE UNIVERSITY NHS FOUNDATION TRUST,122039,88922,382937,4,1,12,24,48,271,0,46,93965,6337,4021,48242,29509,1116,2696546,426,735,1952728,486,847,42041454,871,1626,106072226,3595,8212,5334204,4780,11903,3489,85,59,0,386,2959,2208,52391,5788,32297,90476,11849,8690,7334,5495,62524,50742,59789,30863,3040,1171,163,79070,485,766,100,44790,448,795,6074,2572686,424,733,6033,5134463,851,1583,1064,895249,841,1804,41145,36011742,875,1629,3064,17823282,5817,13493,592,3206528,5416,14088,1102,11332066,10283,22641,191,1616029,8461,20684,237,60389,255,462,3836,104449,27,54,100,82298,823,1511,92,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,11,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,102003,58572,418932,7,1,15,45,127,263,417,1609,72412,5850,4193,41615,11182,425,2628530,449,766,2277116,543,983,57850018,1390,2940,37941905,3393,8339,1826230,4297,9488,5332,735,1819,5781,376,2402,2087,42636,6541,17903,67080,11360,9007,7890,6322,56309,45862,20637,12389,706,488,249,121736,489,813,42,20318,484,954,5559,2486476,447,763,4778,6591267,1380,2818,804,1047918,1303,2894,36033,50210833,1393,2959,1952,7565586,3876,8087,1255,5000571,3985,8883,1952,11322524,5800,13636,1186,6741823,5685,14281,.,.,.,.,3732,140116,38,65,47,76276,1623,3238,35,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,Eng,Eng,England,1153662,853532,6525114,8,1,21,45,97,4296,22608,14321,790294,70232,48073,448144,148312,13021,31969223,455,798,32413614,674,1247,756491150,1688,3537,812142862,5476,13242,77073003,5919,13655,58735,4348,17600,17855,6685,30102,7325,448886,42216,240457,731559,148190,113610,95587,74325,622645,487863,255186,161014,19842,14077,856,484906,566,958,551,282240,512,992,68825,31202077,453,794,35084,56689358,1616,3246,9420,15405524,1635,3543,403640,684396268,1696,3563,16372,97159904,5935,12836,6581,39567859,6012,13615,11741,104005912,8858,18752,2982,25817812,8658,19745,3387,1047953,309,530,41862,1814545,43,82,738,1259194,1706,3419,628,1913,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,North East and Yorkshire,Y63,North East and Yorkshire,164804,96376,798366,8,1,13,34,94,709,2884,2083,113590,9998,7072,66458,16180,850,4558957,456,779,3981659,563,999,124554448,1874,3882,89279759,5518,13663,4630536,5448,11690,9219,877,2447,8729,1061,4834,1900,65437,9996,28938,104371,19527,15633,13425,10899,87593,72559,27925,17644,1416,1044,319,174915,548,913,116,49944,431,820,9563,4334098,453,773,7745,15309924,1977,3950,1496,2768186,1850,3811,57217,106476338,1861,3876,3098,16324241,5269,11020,1814,9649501,5319,11927,2618,19152296,7316,15618,1210,7087925,5858,13145,92,44355,482,727,6059,262933,43,77,49,60204,1229,2535,34,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,12,North West,Y62,North West,146720,130786,1548068,12,1,46,76,124,300,17399,772,104809,11276,8009,57593,14551,4738,5064216,449,757,5214108,651,1104,109195173,1896,4240,109367609,7516,17836,26183649,5526,12559,9064,425,5921,1140,537,2181,430,61419,5547,28779,95745,23473,19258,16310,13629,75339,61183,21075,15584,6226,5194,59,34736,589,998,56,34794,621,1148,11161,4994686,448,751,4715,9829806,2085,4472,2009,4216018,2099,4801,50869,95149349,1870,4194,2894,16384157,5661,13122,1720,10741942,6245,14382,1342,11642395,8675,17227,859,9616019,11194,25658,.,.,.,.,5516,213167,39,83,67,100175,1495,3716,47,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
